0.0,0.19625850021839142,0.4190206825733185,0.0804445818066597,0.007232959847897291,-0.007531380280852318,0.04644228145480156,0.09909307956695557,0.05528637766838074,0.08500708639621735,0.11469652503728867,0.13948433101177216,0.13069353997707367,0.03549487888813019,0.11334504187107086,0.10898959636688232
0.0,0.0,0.10856834053993225,0.07712898403406143,0.11000450700521469,0.08883696794509888,0.07334427535533905,0.04999825730919838,0.08876983076334,0.09525950998067856,0.07420448958873749,0.36879053711891174,0.29554465413093567,0.050250932574272156,0.18618543446063995,0.2387019395828247
0.0,0.0,0.0,-0.03692387789487839,0.09247308224439621,0.0028502754867076874,0.04418566823005676,0.006444185506552458,0.018859362229704857,0.0493784137070179,0.08021161705255508,-0.0013763729948550463,-0.003521990031003952,0.019848588854074478,-0.008567574433982372,0.08988289535045624
0.0,0.0,0.0,0.0,0.0653725117444992,0.12552034854888916,0.0026722787879407406,0.42815694212913513,0.03830555081367493,0.013944101519882679,0.13299179077148438,0.23992864787578583,0.22536638379096985,0.23626668751239777,0.21648550033569336,0.17055660486221313
0.0,0.0,0.0,0.0,0.0,0.15488958358764648,0.047365687787532806,0.04669040068984032,-0.03402262553572655,0.15506497025489807,0.12741945683956146,0.0324086993932724,0.12385561317205429,0.06913556903600693,0.049341972917318344,0.17413602769374847
0.0,0.0,0.0,0.0,0.0,0.0,0.08593740314245224,0.08586403727531433,0.12790676951408386,0.040010303258895874,0.41288402676582336,0.257318377494812,0.2741932272911072,0.1655142903327942,0.27369412779808044,0.09777074307203293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05680325627326965,0.11251545697450638,0.025070447474718094,0.020648667588829994,0.07156799733638763,0.05098181962966919,0.09782559424638748,0.0053766146302223206,0.10422100871801376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021134329959750175,0.04669685661792755,0.07000171393156052,0.18710032105445862,0.15723904967308044,0.10641041398048401,0.09043875336647034,0.07887789607048035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04038224741816521,0.006524486932903528,0.25103825330734253,0.11859868466854095,0.15824934840202332,0.10345062613487244,0.1854628473520279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07603061199188232,-0.024509811773896217,0.05035081505775452,-0.0046249255537986755,0.026715058833360672,0.04793614521622658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06237849220633507,0.06001235172152519,0.08176625519990921,0.13611352443695068,0.23910929262638092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140707492828369,0.08457404375076294,0.3454571068286896,0.11800722032785416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11243820935487747,0.2462550550699234,0.14460189640522003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12907956540584564,0.1904989629983902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13242006301879883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
